ratio,c_l_over_c_h,MEAN_DEMAND,LEAD_MODE,DISRUPT_DAYS,Method,fill_rate_mean,fill_rate_sd,fill_rate_ci95,koszt_mean,koszt_sd,koszt_ci95,utracono_mean,bullwhip_mean,p_vs_ROP_fr,p_vs_ROP_k
HIGH,50,20,3,30,ROP,65.07900673656198,3.599661392266545,1.8216800068999264,77226.03333333334,6306.739924949528,3191.6507632302823,2550.733333333333,11.865725779931877,,
HIGH,50,20,3,30,"(s,S)",73.79626384454454,2.3346803850803526,1.1815112913507544,67796.96666666666,3994.675936555459,2021.5849477679085,1912.5333333333333,18.01337124342911,1.601826372253544e-05,0.0001891929806544
HIGH,50,20,3,30,QL,99.31648245470518,0.496614319064019,0.2513215209971494,103556.23333333334,1034.421143626208,523.4893259979402,49.93333333333333,19.96641616984292,3.3579984952572477e-06,3.391821390825095e-06
HIGH,50,20,3,30,SARSA,99.37693476901512,0.5502778763894486,0.2784790280029151,105023.13333333332,978.908164864353,495.3958826115175,45.6,25.33693301748169,3.3077867420930117e-06,3.391821390825095e-06
HIGH,50,20,3,30,DQN,99.934680118677,0.2125970456246994,0.1075889494418949,131977.1,707.5648430658897,358.0772155313245,4.8,21.85518959647794,1.2604365163337464e-06,3.391821390825095e-06
HIGH,50,20,3,60,ROP,59.70384417998568,2.459650968908196,1.244755132701746,89141.0,4724.028214503865,2390.6881266335567,2943.266666666667,13.939800845332874,,
HIGH,50,20,3,60,"(s,S)",67.70778652869392,3.118409456964282,1.5781329247478415,80555.1,5348.780031798974,2706.856168796069,2360.6666666666665,22.142310593122783,3.391821390825095e-06,0.0002228932910846
HIGH,50,20,3,60,QL,92.1315456850646,0.8018121564823197,0.4057729368354434,122213.33333333331,1477.2435076697343,747.5883617903936,573.9333333333333,15.507854031107623,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,3,60,SARSA,92.50811401540592,0.4585411158452607,0.2320538217487545,137497.43333333332,863.7667895136202,437.1263070636576,545.7333333333333,10.395410053573874,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,3,60,DQN,92.47344272590064,0.4800569565702225,0.2429423394755918,139743.46666666667,759.2566493115548,384.2368788153705,548.3333333333334,8.5286098896019,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,3,90,ROP,55.43452097594604,2.478123332584373,1.2541034385344474,99351.56666666668,4429.206809297102,2241.4879100173125,3258.266666666667,15.343046699142594,,
HIGH,50,20,3,90,"(s,S)",61.51359497678144,1.5493624949911815,0.7840856050043247,93333.7,2927.892323351878,1481.7179524898345,2811.733333333333,24.87760201122429,7.477207640048691e-06,0.0001603262273507
HIGH,50,20,3,90,QL,83.42347760653566,0.9593092588985516,0.4854774677206848,130621.0,2005.7375825366587,1015.0432651928356,1212.8,15.98093165894583,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,3,90,SARSA,84.12855343904987,0.6677840763536129,0.3379453699264592,146556.1,1099.248821436062,556.2966574913064,1156.6,10.122039108147629,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,3,90,DQN,83.81258876326851,1.329470664248927,0.6728049849425676,131603.43333333332,1429.4722036305502,723.4127463675983,1182.2,10.54993283796866,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,7,10,ROP,61.18932180241716,2.032398133796545,1.0285353656741216,81707.23333333334,3562.874370638457,1803.063205342632,2829.133333333333,9.804984313885802,,
HIGH,50,20,7,10,"(s,S)",72.17874783501074,2.5633999189297496,1.2972593455694232,68386.13333333333,4260.619696151969,2156.1710593553976,2033.8666666666663,13.426244933975829,3.391821390825095e-06,5.052703540469845e-06
HIGH,50,20,7,10,QL,99.9945009623316,0.021297681309911,0.0107781138300794,137595.26666666666,613.6840411652828,310.5669746454772,0.4,5.258599868569094,9.575619545277022e-07,3.391821390825095e-06
HIGH,50,20,7,10,SARSA,100.0,0.0,0.0,103684.33333333331,1065.349551399289,539.141259873308,0.0,23.72856865627168,6.86615554782638e-07,3.391821390825095e-06
HIGH,50,20,7,10,DQN,99.70337978480892,0.4282837681787209,0.2167414911433334,99731.6,17254.185703557763,8731.82272061391,21.6,23.023219455749217,3.2254793450267944e-06,0.0007802051762911
HIGH,50,20,7,30,ROP,57.6306604120588,2.0910715581685118,1.0582282152139126,89749.03333333334,4058.0778017724224,2053.67071853347,3094.6666666666665,11.779288725542248,,
HIGH,50,20,7,30,"(s,S)",68.79073731865635,2.039413637501461,1.0320857003986694,75533.36666666667,3731.6862497625207,1888.4938032839232,2282.5333333333333,17.18659295844255,3.391821390825095e-06,4.143220097537536e-06
HIGH,50,20,7,30,QL,99.87604277191151,0.2165846881869078,0.1096069750111456,133728.96666666667,690.374444638215,349.3776736261841,9.066666666666666,12.490328558357842,2.2038222334066297e-06,3.391821390825095e-06
HIGH,50,20,7,30,SARSA,99.95813424345847,0.1621453778616967,0.082056882821387,134374.3,536.8495000596403,271.6833319583665,3.066666666666667,6.880468340140849,9.575619545277022e-07,3.391821390825095e-06
HIGH,50,20,7,30,DQN,92.31857029485003,0.7623649904766732,0.3858099164814368,45433.46666666667,1376.7792834140464,696.7464495126218,560.6,12.224459750944586,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,7,60,ROP,53.091791804364405,2.0762075341779096,1.0507059812104775,100214.73333333334,3744.313654762124,1894.8841519084424,3425.2,13.90801163955097,,
HIGH,50,20,7,60,"(s,S)",63.13752922727464,1.945089857534544,0.9843512816808108,87490.03333333334,3774.221714788488,1910.0197185793077,2696.266666666667,21.645675276166084,3.391821390825095e-06,5.052703540469845e-06
HIGH,50,20,7,60,QL,91.46013101468084,0.7966637871815683,0.4031675024900171,113898.73333333334,1143.7503140775004,578.8175200358438,623.2,17.964345821173463,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,7,60,SARSA,92.23966420485895,0.4296416513835424,0.2174286748576803,139083.03333333333,854.4231234052153,432.39775960155526,565.2666666666667,11.336124463035592,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,7,60,DQN,91.36036762545427,0.7529464372887749,0.3810434709282025,120922.36666666668,1178.6483249084622,596.4783502316836,630.8666666666667,13.327029064697577,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,7,90,ROP,48.06099875595719,2.017049935165209,1.020768105495511,111690.9,3706.9269723817633,1875.9638801398423,3797.3333333333335,15.314103730137322,,
HIGH,50,20,7,90,"(s,S)",56.75294463216759,1.8295447997559329,0.9258774146377612,100419.4,3236.1717694567096,1637.7288774934632,3154.6666666666665,24.54099370633743,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,7,90,QL,83.76352684358132,0.6335289292967534,0.3206098736875737,145429.03333333333,1328.6755014281096,672.4025770338613,1182.9333333333334,10.739935276886978,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,7,90,SARSA,84.01841093032156,0.5180864434438943,0.262187915200927,140921.33333333334,1063.6987971001852,538.3058629358509,1164.6,20.83234426380041,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,7,90,DQN,84.01841093032156,0.5180864434438943,0.262187915200927,140812.83333333334,1002.242782582192,507.2048284908616,1164.6,16.62815548350959,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,14,10,ROP,52.51399973118786,2.007990707460384,1.0161835037262197,96122.26666666666,3512.0648173051104,1777.3500236345617,3475.0666666666666,8.905726813944332,,
HIGH,50,20,14,10,"(s,S)",63.69691321676569,1.8406199780173735,0.9314822281502388,81828.46666666666,3427.3957547274595,1734.501566045736,2646.866666666667,13.022604505419348,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,14,10,QL,99.83189146262524,0.2822677436378877,0.1428471873167282,137752.86666666667,510.711110213238,258.45548161165226,12.133333333333333,5.066428835205433,2.4915139745186894e-06,3.391821390825095e-06
HIGH,50,20,14,10,SARSA,99.83251971115024,0.2941910084876202,0.1488811918595983,137312.63333333333,624.8847741403058,316.2353276097477,12.066666666666666,5.059631617298538,2.209768522047377e-06,3.391821390825095e-06
HIGH,50,20,14,10,DQN,99.79559375618842,0.381205073553457,0.1929163844446755,103425.06666666668,2802.671396993199,1418.347420338347,14.733333333333333,14.3221042840776,2.4915139745186894e-06,7.477207640048691e-06
HIGH,50,20,14,30,ROP,50.51770743046436,1.6949343989300547,0.8577551527961035,100731.0,3424.531907533391,1733.0522594005447,3601.866666666667,10.9777422402617,,
HIGH,50,20,14,30,"(s,S)",60.16677295721936,2.609181450233222,1.3204279970542467,89077.6,4570.286233611945,2312.8839494368644,2904.8,16.897307698056082,3.391821390825095e-06,5.052703540469845e-06
HIGH,50,20,14,30,QL,99.76604649744807,0.364936118510369,0.1846831572309107,132010.06666666668,641.9945445547768,324.8940661104443,16.933333333333334,8.970707630150107,2.737821349395807e-06,3.391821390825095e-06
HIGH,50,20,14,30,SARSA,99.80745361085448,0.2814727877756219,0.1424448841434996,132639.0,1150.46097903654,582.2135850699466,13.933333333333334,7.443047143071228,2.94305358632017e-06,3.391821390825095e-06
HIGH,50,20,14,30,DQN,99.48864402081983,0.4140593557066514,0.2095429452284492,117257.23333333334,812.1999196772981,411.0298703262871,37.266666666666666,21.7966585141354,3.383339412654217e-06,3.391821390825095e-06
HIGH,50,20,14,60,ROP,46.272456712024606,1.674443234596494,0.8473851928702216,111166.1,4168.921983815823,2109.765614221005,3926.6666666666665,13.392694220049352,,
HIGH,50,20,14,60,"(s,S)",55.18013182415911,1.8133919361231008,0.9177029377835414,100124.3,3405.17084110957,1723.2542079248396,3275.333333333333,21.477389805477408,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,14,60,QL,92.04849738554334,0.9231760855475386,0.4671915590458292,139021.6,1323.596698933845,669.8323483499435,578.0666666666667,6.148537778602416,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,14,60,SARSA,92.350046296787,0.592944423260285,0.3000712798644496,136506.7,1242.6387217760207,628.861959106024,557.1333333333333,16.85878868572832,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,14,60,DQN,92.16623136256324,0.4920694123894772,0.2490214808767019,135802.03333333333,1244.863653845941,629.9879300868479,571.0666666666667,17.86028067417373,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,14,90,ROP,41.63181612358362,1.4810874726461385,0.7495336764690971,121669.73333333334,3613.683745089464,1828.7762965237469,4257.666666666667,14.976968742887648,,
HIGH,50,20,14,90,"(s,S)",49.749995539038416,1.600889239587147,0.8101617355683737,111828.36666666668,3020.3822160369677,1528.5242961939175,3676.6,24.45805631272776,3.391821390825095e-06,4.143220097537536e-06
HIGH,50,20,14,90,QL,83.29145069521103,1.2426184942273486,0.6288517225540294,117864.76666666666,2030.979881966432,1027.817631220204,1216.6,21.123505371687752,3.391821390825095e-06,0.0004936885181146
HIGH,50,20,14,90,SARSA,83.96666764421335,0.80229417483174,0.4060168717766533,144845.23333333334,1371.0470694570142,693.845549004804,1168.3333333333333,18.70896972294957,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,20,14,90,DQN,82.22133578997419,3.0136237525932787,1.5251040417891055,119069.36666666668,3983.799911008632,2016.080919434645,1298.2666666666669,17.002534988876885,3.391821390825095e-06,0.1353821100456067
HIGH,50,25,3,10,ROP,58.14846256680021,2.258133353495326,1.1427731485561128,106459.1,4932.272930114762,2496.074493191793,3825.8,9.314442755650004,,
HIGH,50,25,3,10,"(s,S)",70.52249633720936,3.0918262368873157,1.564679959244678,84694.2,6092.329295339931,3083.1440136605147,2695.6,13.394526002547495,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,3,10,QL,99.98907700709994,0.0423045695926542,0.0214090660841075,136928.26666666666,569.732232427363,288.3242905371967,1.0,5.311128155801265,9.575619545277022e-07,3.391821390825095e-06
HIGH,50,25,3,10,SARSA,100.0,0.0,0.0,110610.9,591.4668267475845,299.3235128574655,0.0,16.38366863211825,6.86615554782638e-07,0.0101218022477727
HIGH,50,25,3,10,DQN,95.76089568826464,1.4353792652493504,0.7264021320008173,72090.13333333333,4176.178342980691,2113.4378386257567,387.8666666666667,9.68727388732315,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,3,30,ROP,56.17520684467407,3.046386122140033,1.5416840883763234,112604.36666666668,6461.277255053111,3269.857442662464,4006.0666666666666,10.953928027607905,,
HIGH,50,25,3,30,"(s,S)",66.9760267440435,2.549312868090988,1.290130314232118,93852.8,4865.61813647557,2462.3425135124207,3017.6666666666665,16.50803808016249,4.143220097537536e-06,6.151638741096579e-06
HIGH,50,25,3,30,QL,98.78006853423554,0.5444447634886688,0.2755270655844027,125804.63333333332,3963.8096775102376,2005.9644654883043,111.46666666666668,11.01454650910995,3.391821390825095e-06,1.0992164801504738e-05
HIGH,50,25,3,30,SARSA,99.13797459925225,0.6679800576347363,0.3380445501388859,134817.53333333333,916.7101595742608,463.91934902715343,78.53333333333333,5.131302667275495,3.3579984952572477e-06,3.391821390825095e-06
HIGH,50,25,3,30,DQN,98.92953286276698,0.6075803221337106,0.3074780666300073,132071.16666666666,1723.363526722698,872.1422764918832,97.4,6.439046910992181,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,3,60,ROP,51.6626261218728,2.8010012199731817,1.417502194147938,124795.36666666668,6467.35652959943,3272.9339800615867,4406.4,12.684500485778994,,
HIGH,50,25,3,60,"(s,S)",61.37547936054687,2.0703441286999604,1.0477386886327715,108130.03333333334,4411.755159581642,2232.6561567189674,3525.0,20.03775523994538,3.391821390825095e-06,1.0992164801504738e-05
HIGH,50,25,3,60,QL,90.29216591450928,1.0803815291192262,0.5467484901909719,141887.0,1279.3504629861425,647.4406635154555,883.9333333333333,10.380963811075086,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,3,60,SARSA,90.73263311143302,0.8835458537634268,0.4471358946255517,144748.53333333333,1155.7179195304575,584.8739640199797,844.6666666666666,9.22225379670702,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,3,60,DQN,90.79752969401709,0.8451129833614662,0.4276861786690896,143086.66666666666,1499.894016097074,759.0511006015632,837.4666666666667,5.40598915387972,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,3,90,ROP,46.956617066412726,2.944342796758566,1.4900430406699017,137981.93333333332,6789.534930071917,3435.9787464545107,4845.866666666667,13.848426221323535,,
HIGH,50,25,3,90,"(s,S)",55.22148359290894,1.598946133963903,0.8091783884477908,123893.26666666666,3590.465941045747,1817.026466519896,4094.266666666667,22.38440032488744,4.143220097537536e-06,1.6053092802023668e-05
HIGH,50,25,3,90,QL,82.84630159938497,0.9352231394481866,0.4732882094918973,154743.9,1665.1061012954783,842.6599514648045,1562.6666666666667,7.007605480807024,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,3,90,SARSA,82.49479088988006,0.7186172395673905,0.363670499882561,155147.03333333333,1149.998485506249,581.9795310505152,1595.4666666666667,7.538388352245098,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,3,90,DQN,82.60997766451447,0.7420040000530459,0.3755058336432318,149338.73333333334,1090.6295669845708,551.9347129088528,1585.0,18.2981281847472,3.391821390825095e-06,1.0992164801504738e-05
HIGH,50,25,7,10,ROP,52.22509495284733,2.2353353437306547,1.1312357637691337,118610.3,5419.015658506889,2742.400300035961,4353.866666666667,8.92568744880268,,
HIGH,50,25,7,10,"(s,S)",62.86725220602732,2.052532493138232,1.0387247573605976,100201.46666666666,4587.569335663909,2321.630405848824,3385.266666666667,12.937350802372292,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,7,10,QL,99.86815434906,0.2174326867595714,0.1100361214994846,136237.0,728.8960831284526,368.87231243344894,12.0,4.3054229487765205,2.4915139745186894e-06,3.391821390825095e-06
HIGH,50,25,7,10,SARSA,99.47366889584448,0.3943379375230448,0.1995625306011257,135943.03333333333,478.705563647078,242.25844029695045,47.86666666666667,4.96954704203074,3.3077867420930117e-06,3.391821390825095e-06
HIGH,50,25,7,10,DQN,99.87901486678876,0.2050682504888135,0.1037788534132646,136095.86666666667,682.14188581332,345.21142403138657,11.0,17.283280793656,2.209768522047377e-06,3.391821390825095e-06
HIGH,50,25,7,30,ROP,48.90545195576205,1.7449023304940523,0.8830424151235647,127502.33333333331,4649.909629178164,2353.178947209734,4655.466666666666,10.602945277005905,,
HIGH,50,25,7,30,"(s,S)",59.81980914745287,2.4577139064766595,1.243774843858126,108323.13333333332,5266.446848637496,2665.1898292920487,3663.933333333333,16.372865068697656,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,7,30,QL,98.64067556804652,0.6846064890193146,0.3464586853418386,134598.8,972.3754565863068,492.0898760836276,123.6,13.04100067368383,3.391821390825095e-06,5.737063008488556e-05
HIGH,50,25,7,30,SARSA,98.21219350255576,0.9736237437086094,0.4927215965277934,134130.1,1620.7671375881591,820.221339909336,162.26666666666668,7.160182753276481,3.391821390825095e-06,0.0002228932910846
HIGH,50,25,7,30,DQN,98.8907960344151,0.7315638853360366,0.3702224066268528,134586.36666666667,1026.9748478396334,519.720980400488,100.86666666666666,5.469078900837256,3.391821390825095e-06,9.66153587015232e-05
HIGH,50,25,7,60,ROP,45.17452501149057,2.149687983047916,1.087892219030541,138234.8,4438.764893365206,2246.3249679385217,4990.333333333333,12.469905735674264,,
HIGH,50,25,7,60,"(s,S)",54.39390213360308,2.531460362921365,1.2810957000846743,122309.86666666668,5262.723502096972,2663.30555596395,4155.266666666666,19.967046080566707,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,7,60,QL,90.56814907294756,1.0178629483584216,0.5151097230345962,142114.56666666668,1351.542912836324,683.9750838983666,857.6666666666666,12.356907748239555,3.391821390825095e-06,0.0010500284893971
HIGH,50,25,7,60,SARSA,90.56192622566306,1.0669849506526174,0.5399688860854532,145448.23333333334,1582.825230252478,801.0200855453695,860.2666666666667,7.61337174650753,3.391821390825095e-06,4.806323050630932e-05
HIGH,50,25,7,60,DQN,90.40842289578796,1.0515781129600708,0.5321719504474619,144879.86666666667,1535.3225983331258,776.9804369749457,874.1333333333333,13.378333630284583,3.391821390825095e-06,5.737063008488556e-05
HIGH,50,25,7,90,ROP,40.73759861799424,2.38335773066943,1.2061454270611542,150564.7,5542.9450971482665,2805.117249225779,5394.133333333333,13.707973452688655,,
HIGH,50,25,7,90,"(s,S)",49.134162327222974,1.338178229131525,0.6772116207693406,136091.6,3095.956834555122,1566.770330079045,4637.533333333334,22.351329693751573,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,7,90,QL,82.36720231085609,0.7969483908668146,0.4033115318268923,155534.1,1280.6139738422348,648.0800882318995,1607.0,13.83001310714734,3.391821390825095e-06,0.0010500284893971
HIGH,50,25,7,90,SARSA,81.62011912658618,1.0408077262548725,0.5267213827441795,155337.8,2211.291355100648,1119.067826677186,1679.8666666666666,12.22420475093,3.391821390825095e-06,0.0036905851986807
HIGH,50,25,7,90,DQN,81.96873676600676,0.7098331438925306,0.359225134131225,147134.16666666666,1503.7969879449754,761.0262768773347,1642.5333333333333,10.41435738020606,3.391821390825095e-06,0.0679957504350691
HIGH,50,25,14,10,ROP,43.45274457326137,1.8525589933087816,0.937524203516354,137059.6,4269.01929688106,2160.421843817236,5155.133333333333,8.310515563961218,,
HIGH,50,25,14,10,"(s,S)",56.26078217666361,2.9756451743666554,1.5058842293938175,113521.53333333334,6387.718557811508,3232.631605702766,3985.0,11.996243339359411,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,14,10,QL,99.5231180114542,0.4992415396813733,0.2526510780723319,136153.4,781.1992886398633,395.3413864362461,43.4,9.566294761488203,3.2254793450267944e-06,0.4306479898480777
HIGH,50,25,14,10,SARSA,99.51026777099236,0.5390530368370646,0.2727984754272846,136596.36666666667,1017.5128196220614,514.9325334466425,44.53333333333333,4.44851993635994,3.3077867420930117e-06,0.7715511878155722
HIGH,50,25,14,10,DQN,99.39806746977943,0.4840976520238667,0.244987213512269,106482.1,1153.292247066136,583.6464043831105,54.73333333333333,15.507737020842146,3.3579984952572477e-06,3.391821390825095e-06
HIGH,50,25,14,30,ROP,41.744547002610666,1.6491213197030214,0.8345705358591589,142762.46666666667,4096.111171703275,2072.918259356869,5317.266666666666,10.247558075593982,,
HIGH,50,25,14,30,"(s,S)",53.39214795433888,2.005215067203359,1.0147788359501253,121076.06666666668,4710.067814444572,2383.6231894339157,4247.0,15.472447693486345,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,14,30,QL,98.43459515233307,0.7904392838616873,0.4000174691910324,131726.6,1359.758581513645,688.1327858991557,142.0,9.45815877927175,3.391821390825095e-06,9.073400856319234e-06
HIGH,50,25,14,30,SARSA,98.73184781093602,1.0685158890060569,0.5407436477883868,132972.6,1921.7838643896896,972.5568218340763,115.2,7.262821436368668,3.391821390825095e-06,1.6053092802023668e-05
HIGH,50,25,14,30,DQN,98.75294318173754,0.9495646351864732,0.4805460077146983,134337.83333333334,1845.8332677630856,934.120516773814,113.4,7.218869168720615,3.383339412654217e-06,3.356755084154065e-05
HIGH,50,25,14,60,ROP,37.466529532375006,1.3164460155602726,0.6662136032742834,154892.26666666666,3140.650961110421,1589.3886788344478,5712.666666666667,12.21308506890152,,
HIGH,50,25,14,60,"(s,S)",48.66826041794514,1.938687074529147,0.9811110264127711,133692.0,4704.940868005524,2381.0285965523385,4676.066666666667,19.406234554777992,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,14,60,QL,90.40406569834798,1.2738381201477105,0.6446510331459094,140265.56666666668,2061.336302591344,1043.180099660222,874.5333333333333,13.915439871469976,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,14,60,SARSA,89.50816844781302,1.4660820277799174,0.7419398736280409,145203.5,2704.269580549564,1368.5492304188404,954.0666666666668,13.557342392499129,3.391821390825095e-06,4.143220097537536e-06
HIGH,50,25,14,60,DQN,90.15633142281725,1.397930140834957,0.7074502602030498,140293.06666666668,6976.3764153101165,3530.533583987049,896.7333333333333,13.355550229534902,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,14,90,ROP,34.68291135647803,1.6235716854894744,0.8216406369718863,163707.7,4024.6242717266696,2036.7408964742335,5964.8,13.57557015734128,,
HIGH,50,25,14,90,"(s,S)",43.87032658387887,1.7037507388129989,0.8622168363681465,146560.36666666667,4149.46467918568,2099.9188594931734,5118.6,22.00182435313804,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,14,90,QL,81.43455380946402,1.256293557893864,0.6357722596156249,130081.83333333331,2834.0075339315795,1434.2056936405988,1689.6,13.77613258512782,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,14,90,SARSA,82.13829738356745,1.0086542321933587,0.5104494696665569,153367.86666666667,1821.5946944785444,921.8541062600112,1627.8,10.413231029622018,3.391821390825095e-06,3.391821390825095e-06
HIGH,50,25,14,90,DQN,82.28850506899796,1.0479343262804948,0.5303279399641835,147255.63333333333,1739.4140892293372,880.2649818331852,1620.0666666666666,17.637438921612944,3.391821390825095e-06,3.391821390825095e-06
